TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
LESAO CORPORAL SEGUIDA DE MORTE;01:16;NI;HOSPITAL WAFREDO GURGEL;MASCULINO;PARDA;37;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;março;22;domingo;ADULTO;1;NOTURNO
HOMICIDIO;12:00;NORDESTE;AV FELIZARDO FIRMINO MOURA;FEMININO;PARDA;25;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;18;domingo;ADULTO;12;MATUTINO
FEMINICIDIO;06:22;NORDESTE;R MIRATORRES, 78;FEMININO;BRANCA;38;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ASFIXIA MECANICA PROVOCADA;dezembro;7;segunda-feira;ADULTO;6;MADRUGADA
HOMICIDIO;22:35;NOSSA SENHORA DE NAZARÉ;AV INTERVENTOR MARIO CAMARA;FEMININO;PARDA;25;NI;NI;ARMA DE FOGO;julho;9;quinta-feira;ADULTO;23;NOTURNO
HOMICIDIO;21:25;NOSSA SENHORA DE NAZARÉ;R CIRILO MOREIRA;MASCULINO;NEGRA;30;NI;NI;ARMA DE FOGO;julho;9;quinta-feira;ADULTO;21;NOTURNO
LATROCINIO;22:21;NOSSA SENHORA DE NAZARÉ;PADARIA YASMIM, AV MIGUEL CASTRO;MASCULINO;BRANCA;43;EMPRESARIO(A);SUPERIOR;ARMA DE FOGO;abril;14;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;06:20;NOSSA SRA DA APRESENTAÇÃO;AV JOAO MEDEIROS FILHO;MASCULINO;BRANCA;19;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;25;sexta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;06:20;NOSSA SRA DA APRESENTAÇÃO;AV JOAO MEDEIROS FILHO;MASCULINO;BRANCA;24;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;25;sexta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;20:00;NOSSA SRA DA APRESENTAÇÃO;R COUTO MAGALHAES CUZAMENTO COM AV BOA SORTE, VALE DOURADO VP;MASCULINO;NEGRA;22;AUXILIAR DE MECANICO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;25;domingo;ADULTO;20;NOTURNO
HOMICIDIO;18:48;NOSSA SRA DA APRESENTAÇÃO;R DA LIBERDADE N° 445, PROX A UMA CRECHE (R DO ONIBUS 07);MASCULINO;PARDA;22;CATADOR DE RECICLAVEIS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;17;quinta-feira;ADULTO;19;NOTURNO
HOMICIDIO;14:00;NOSSA SRA DA APRESENTAÇÃO;R DOS OPERARIOS ;MASCULINO;PARDA;19;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;15;terça-feira;ADULTO;14;VESPERTINO
HOMICIDIO;05:54;NOSSA SRA DA APRESENTAÇÃO;R FENIX, LOTEAMENTO JARDIM PROGRESSO;MASCULINO;NEGRA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;9;sábado;ADULTO;6;MADRUGADA
HOMICIDIO;07:34;NOSSA SRA DA APRESENTAÇÃO;R JOANA ELIZA FERNANDES/VALE DOURADO;MASCULINO;PARDA;20;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;24;terça-feira;ADULTO;8;MATUTINO
HOMICIDIO;02:00;NOSSA SRA DA APRESENTAÇÃO;R JOAQUIM MARTINHO, 166, JARDIM PROGRESSO VP;MASCULINO;PARDA;25;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;18;domingo;ADULTO;2;MADRUGADA
LATROCINIO;18:00;NOSSA SRA DA APRESENTAÇÃO;R LINDALVA OLEGARIO DA SILVA, VALE DOURADO;MASCULINO;BRANCA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;8;quinta-feira;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;18:00;NOSSA SRA DA APRESENTAÇÃO;R PADRE CICERO JARDIM POGRESSO;MASCULINO;NEGRA;22;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;14;sábado;ADULTO;18;VESPERTINO
HOMICIDIO;22:05;NOSSA SRA DA APRESENTAÇÃO;R PORTO CARREIRO, EM FRENTE AO Nº 200, JARDIM PROGRESSO;MASCULINO;PARDA;22;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;26;sábado;ADULTO;22;NOTURNO
HOMICIDIO;19:00;NOSSA SRA DA APRESENTAÇÃO;R SANTA LUZIA;MASCULINO;PARDA;26;COSTUREIRO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;26;segunda-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;NI;NOSSA SRA DA APRESENTAÇÃO;AV BOA SORTE;MASCULINO;BRANCA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ESPANCAMENTO;janeiro;13;terça-feira;ADOLESCENTE;NI;NI
LATROCINIO;20:50;NOSSA SRA DA APRESENTAÇÃO;MERCADINHO OLIVEIRA, JARDIM PROGRESSO;MASCULINO;BRANCA;52;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;19;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;13:09;NOSSA SRA DA APRESENTAÇÃO;R ALI GALVAO C/ R DOS EUCALIPTOS, VALE DOURADO;MASCULINO;PARDA;21;MARCENEIRO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;junho;4;quinta-feira;ADULTO;13;VESPERTINO
HOMICIDIO;02:10;NOSSA SRA DA APRESENTAÇÃO;R ANTINI DE SANTANA, JARDIM PROGRESSO;MASCULINO;PARDA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;abril;11;sábado;ADOLESCENTE;2;MADRUGADA
HOMICIDIO;19:58;NOSSA SRA DA APRESENTAÇÃO;R ARTESAO SARY MIRANDA, LOT JARDIM PROGRESSO;MASCULINO;BRANCA;27;MOTORISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;2;sábado;ADULTO;20;NOTURNO
HOMICIDIO;21:10;NOSSA SRA DA APRESENTAÇÃO;R CEL PESSOA EM FRENTE AO Nº 85 JARDIM PRIMAVERA;MASCULINO;NEGRA;27;AUXILIAR DE ELETRICISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;dezembro;6;domingo;ADULTO;21;NOTURNO
HOMICIDIO;03:00;NOSSA SRA DA APRESENTAÇÃO;R COMANDANTE COSTA ;MASCULINO;PARDA;18;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;agosto;8;sábado;ADULTO;3;MADRUGADA
HOMICIDIO;22:38;NOSSA SRA DA APRESENTAÇÃO;R ELI GALVAO, 25, VALE DOURADO;MASCULINO;NEGRA;33;AUXILIAR DE COZINHA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;novembro;10;terça-feira;ADULTO;23;NOTURNO
HOMICIDIO;04:00;NOSSA SRA DA APRESENTAÇÃO;R FCO. APRIGIO;MASCULINO;NEGRA;24;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;27;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;22:21;NOSSA SRA DA APRESENTAÇÃO;R JOANA ELIZA FERNANDES, 474, VALE DOURADO;MASCULINO;NEGRA;19;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;março;23;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;05:00;NOSSA SRA DA APRESENTAÇÃO;R SAMPAIO CORREIA;MASCULINO;NEGRA;37;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;20;domingo;ADULTO;5;MADRUGADA
HOMICIDIO;23:01;NOSSA SRA DA APRESENTAÇÃO;R MANOEL FRANCISCO DE ALBUQUERQUE;MASCULINO;PARDA;37;DESOCUPADO(A);NI;ARMA BRANCA;maio;31;domingo;ADULTO;23;NOTURNO
HOMICIDIO;21:24;NOSSA SRA DA APRESENTAÇÃO;AV MARANGUAPE;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;maio;31;domingo;ADULTO;21;NOTURNO
HOMICIDIO;03:14;NOSSA SRA DA APRESENTAÇÃO;AV PEDRO ALVARES CABRAL;MASCULINO;NEGRA;20;NI;NI;ARMA DE FOGO;novembro;15;domingo;ADULTO;3;MADRUGADA
HOMICIDIO;17:52;NOSSA SRA DA APRESENTAÇÃO;AV TRES IRMAOS;FEMININO;PARDA;21;DESOCUPADO(A);NI;ARMA DE FOGO;novembro;4;quarta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;20:00;NOSSA SRA DA APRESENTAÇÃO;R ABIMAEL FLORENCIO BERNARDES ;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;outubro;30;sexta-feira;ADULTO;20;NOTURNO
HOMICIDIO;NI;NOSSA SRA DA APRESENTAÇÃO;R CHICO MENDES;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;agosto;23;domingo;ADULTO;NI;NI
HOMICIDIO;20:00;NOSSA SRA DA APRESENTAÇÃO;R COUTO MAGALHAES, VALE DOURADO FV;MASCULINO;NEGRA;15;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;janeiro;25;domingo;ADOLESCENTE;20;NOTURNO
HOMICIDIO;21:44;NOSSA SRA DA APRESENTAÇÃO;R DOS EUCALIPTOS, EM FRENTE AO Nº 2001, VALE DOURADO;MASCULINO;BRANCA;34;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;maio;30;sábado;ADULTO;22;NOTURNO
HOMICIDIO;NI;NOSSA SRA DA APRESENTAÇÃO;R DOS EUCALIPTOS, VALE DOURADO;MASCULINO;PARDA;22;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;abril;15;quarta-feira;ADULTO;NI;NI
HOMICIDIO;23:05;NOSSA SRA DA APRESENTAÇÃO;R ELISPOAO COM A R DOS EUCALIPTOS, VALE DOURADO;MASCULINO;BRANCA;28;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;maio;29;sexta-feira;ADULTO;23;NOTURNO
HOMICIDIO;01:16;NOSSA SRA DA APRESENTAÇÃO;R EXPEDICIONARIO, PARQUE DA PAQUERA, PARQUE DOS COQUEIROS,;MASCULINO;BRANCA;26;DESEMPREGADO;NI;ARMA DE FOGO;maio;26;terça-feira;ADULTO;1;NOTURNO
HOMICIDIO;19:33;NOSSA SRA DA APRESENTAÇÃO;R IRMA VITORIA EM FRENTE AO N° 625 (CANTINA DO CLOVIS), VALE DOURADO;MASCULINO;PARDA;31;NI;NI;ARMA DE FOGO;junho;2;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;NI;NOSSA SRA DA APRESENTAÇÃO;R JOAQUIM LUIZ - JARDIM PROGRESSO FV;MASCULINO;NEGRA;24;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;29;quinta-feira;ADULTO;NI;NI
HOMICIDIO;NI;NOSSA SRA DA APRESENTAÇÃO;R JOSE LUIZ DA SILVA;MASCULINO;NEGRA;26;NI;NI;ARMA DE FOGO;fevereiro;28;sábado;ADULTO;NI;NI
HOMICIDIO;19:00;NOSSA SRA DA APRESENTAÇÃO;R MARIA DO CARMO DE SOUZA VP;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;janeiro;14;quarta-feira;ADULTO;19;NOTURNO
HOMICIDIO;21:12;NOSSA SRA DA APRESENTAÇÃO;R MONTE SIAO ;MASCULINO;PARDA;32;NI;NI;ARMA DE FOGO;novembro;4;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;00:13;NOSSA SRA DA APRESENTAÇÃO;R NOSSA SENHORA DA SALETE, VALE DOURADO;MASCULINO;PARDA;36;DESOCUPADO(A);NI;ARMA DE FOGO;abril;13;segunda-feira;ADULTO;0;NOTURNO
HOMICIDIO;21:45;NOSSA SRA DA APRESENTAÇÃO;R SAO JOSE, 89, VALE DOURADO;MASCULINO;NEGRA;21;NI;NI;ARMA DE FOGO;junho;5;sexta-feira;ADULTO;22;NOTURNO
LATROCINIO;06:20;NOSSA SRA DA APRESENTAÇÃO;R SAO SEVERINO DOS RAMOS, 704, VALE DOURADO;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;novembro;10;terça-feira;ADULTO;6;MADRUGADA
HOMICIDIO;NI;NOSSA SRA DA APRESENTAÇÃO;R SEN CARLOS ALBERTO;MASCULINO;PARDA;34;DESEMPREGADO;NI;ARMA DE FOGO;setembro;26;sábado;ADULTO;NI;NI
HOMICIDIO;06:36;NOSSA SRA DA APRESENTAÇÃO;TV CHICO MENDES;MASCULINO;PARDA;14;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;maio;31;domingo;ADOLESCENTE;7;MATUTINO
HOMICIDIO;20:55;NOSSA SRA DA APRESENTAÇÃO;TV EUCALIPTO, VALE DOURADO;MASCULINO;NEGRA;30;VENDEDOR AMBULANTE;NI;ARMA DE FOGO;abril;5;domingo;ADULTO;21;NOTURNO
HOMICIDIO;10:34;NOSSA SRA DA APRESENTAÇÃO;TV SAO FRANCISCO, S/N, LOT VALE DOURADO;MASCULINO;PARDA;35;NI;NI;ARMA DE FOGO;maio;31;domingo;ADULTO;11;MATUTINO
HOMICIDIO;20:16;NOSSA SRA DA APRESENTAÇÃO;R ANTONIA DE SANTANA, 113, JD PROGRESSO;MASCULINO;PARDA;19;DESEMPREGADO;NI;ESPANCAMENTO;junho;7;domingo;ADULTO;20;NOTURNO
HOMICIDIO;NI;NOSSA SRA DA APRESENTAÇÃO;R NOVA ESPERANCA;MASCULINO;PARDA;29;PESCADOR;NI;OBJETO CONTUNDENTE;março;8;domingo;ADULTO;NI;NI
HOMICIDIO;12:20;NOSSA SRA DA APRESENTAÇÃO;AV PEDRO ALVARES CABRAL;MASCULINO;PARDA;39;PROPRIETARIO DE SORVETERIA;SUPERIOR;ARMA DE FOGO;junho;11;quinta-feira;ADULTO;12;MATUTINO
HOMICIDIO;16:47;NOVA DESCOBERTA;R CINCO, Nº 110;MASCULINO;PARDA;28;NI;NI;ARMA BRANCA;julho;11;sábado;ADULTO;17;VESPERTINO
HOMICIDIO;18:00;NOVA DESCOBERTA;AV AMINTAS BARROS;MASCULINO;PARDA;52;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;setembro;11;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;14:00;NOVA DESCOBERTA;R CLAUDIONOR ANDRADE;MASCULINO;PARDA;21;DESOCUPADO(A);NI;ARMA DE FOGO;outubro;21;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;18:43;NOVA DESCOBERTA;R PIO CAVALCANTE, MORRO BRANCO;MASCULINO;PARDA;21;DESEMPREGADO;NI;ARMA DE FOGO;novembro;29;domingo;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;16:00;PAJUÇARA;R SANTO CRISTO;MASCULINO;NEGRA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;agosto;22;sábado;ADOLESCENTE;16;VESPERTINO
HOMICIDIO;13:34;PAJUÇARA;AV MARIA NOEMA TINOCO;FEMININO;PARDA;24;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;25;segunda-feira;ADULTO;14;VESPERTINO
HOMICIDIO;20:00;PAJUÇARA;AV POMPEIA;MASCULINO;BRANCA;18;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;13;quinta-feira;ADULTO;20;NOTURNO
HOMICIDIO;20:00;PAJUÇARA;ESQ. DAS RS MEDITERRANEO, JARDIM BRASIL CB;MASCULINO;NEGRA;21;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;7;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;22:09;PAJUÇARA;LOTEAMENTO PARQUE FLORESTA;MASCULINO;PARDA;24;GARI;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;29;sexta-feira;ADULTO;22;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;17:16;PAJUÇARA;R BELA VISTA, 02;MASCULINO;PARDA;18;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;1;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;16:21;PAJUÇARA;R FLOR DO PARAISO, EM FRENTE AO Nº 463 LT PAJUCARA I;MASCULINO;NEGRA;16;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;6;domingo;ADOLESCENTE;16;VESPERTINO
HOMICIDIO;18:22;PAJUÇARA;"R MAR MEDITERRANEO, 810""A""";MASCULINO;PARDA;48;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;22;domingo;ADULTO;18;VESPERTINO
HOMICIDIO;19:34;PAJUÇARA;R SANTO CRISTO, LOTEAMENTO BRASIL NOVO;MASCULINO;NEGRA;21;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;22;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;03:00;PAJUÇARA;R WILMA DE FARIA;MASCULINO;PARDA;20;AGRICULTOR(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;24;quinta-feira;ADULTO;3;MADRUGADA
FEMINICIDIO;12:56;PAJUÇARA;R PADRE VILELA, LOTEAMENTO DOM PEDRO;FEMININO;PARDA;28;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ESPANCAMENTO;abril;26;domingo;ADULTO;13;VESPERTINO
HOMICIDIO;18:50;PAJUÇARA;R JOSIVALDO GOMES, LOT. SANTA CECILIA;MASCULINO;PARDA;46;BORRACHEIRO;ENSINO FUNDAMENTAL COMPLETO;OBJETO CONTUNDENTE;novembro;29;domingo;ADULTO;19;NOTURNO
LATROCINIO;22:47;PAJUÇARA;R ACUDE POCO BRANCO, 87, COMUNIDADE BRASIL NOVO;MASCULINO;PARDA;38;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;dezembro;29;terça-feira;ADULTO;23;NOTURNO
HOMICIDIO;21:00;PAJUÇARA;R POETA HOMERO HOMEM (DA TULIPA);MASCULINO;PARDA;40;MOTORISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;novembro;2;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;05:00;PAJUÇARA;R TROVADOR GUMERCINO SARAIVA;MASCULINO;NEGRA;25;FRENTISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;4;sexta-feira;ADULTO;5;MADRUGADA
HOMICIDIO;23:42;PAJUÇARA;R VIRGINIA PIRES CUNHA, LOTEAMENTO SANTA CECILIA;MASCULINO;NEGRA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;dezembro;16;quarta-feira;ADOLESCENTE;24;NOTURNO
HOMICIDIO;08:51;PAJUÇARA;TV ELOIM, COND. MORAR BEM, APTº 209, LOT. BRASIL NOVO;MASCULINO;NEGRA;33;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;novembro;26;quinta-feira;ADULTO;9;MATUTINO
HOMICIDIO;03:01;PAJUÇARA;AV MAR DO LESTE;MASCULINO;NEGRA;44;APOSENTADO(A);NI;ARMA BRANCA;julho;19;domingo;ADULTO;3;MADRUGADA
HOMICIDIO;04:00;PAJUÇARA;AV CASTELO BRANCO;MASCULINO;NEGRA;29;NI;NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;04:00;PAJUÇARA;AV CASTELO BRANCO;MASCULINO;NEGRA;26;DESOCUPADO(A);NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;06:04;PAJUÇARA;AV MAR DO NORTE;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;maio;21;quinta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;23:54;PAJUÇARA;LOCALIDADE RIO MAR;MASCULINO;NEGRA;21;DESOCUPADO(A);NI;ARMA DE FOGO;junho;11;quinta-feira;ADULTO;24;NOTURNO
HOMICIDIO;20:00;PAJUÇARA;R CHICO SERRA;MASCULINO;PARDA;21;DESOCUPADO(A);NI;ARMA DE FOGO;setembro;8;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;21:04;PAJUÇARA;R EVILASIO DE MACEDO, LOT NOVA REPUBLICA, CONJ SANTAREM;MASCULINO;BRANCA;23;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;julho;24;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;18:23;PAJUÇARA;R FLOR DO PARAISO, 102, LOTEAMENTO DOM PEDRO;MASCULINO;PARDA;27;NI;NI;ARMA DE FOGO;maio;30;sábado;ADULTO;18;VESPERTINO
HOMICIDIO;11:47;PAJUÇARA;R HIROSHI IENAGA, POR TRAS DO IMOVEL 25/23;MASCULINO;NEGRA;31;NI;NI;ARMA DE FOGO;junho;8;segunda-feira;ADULTO;12;MATUTINO
HOMICIDIO;NI;PAJUÇARA;R JOSINALDO GOMES 1108, NOVO HORIZONTE;MASCULINO;BRANCA;28;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;janeiro;11;domingo;ADULTO;NI;NI
HOMICIDIO;16:52;PAJUÇARA;R MAR DO LESTE PROX A SUCATA DO FERNANDO E MOTEL RARUS;MASCULINO;PARDA;26;DESEMPREGADO;NI;ARMA DE FOGO;julho;2;quinta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;05:00;PAJUÇARA;R SENNY FIALHO;MASCULINO;NEGRA;28;DESEMPREGADO;NI;ARMA DE FOGO;setembro;16;quarta-feira;ADULTO;5;MADRUGADA
HOMICIDIO;NI;PAJUÇARA;R VISCONDE DE OURO PRETO;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;setembro;18;sexta-feira;ADULTO;NI;NI
HOMICIDIO;00:00;PAJUÇARA;R WILMA DE FARIAS;MASCULINO;NEGRA;31;MORADOR DE RUA;NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;0;NOTURNO
HOMICIDIO;22:21;PAJUÇARA;TV SANTO EXPEDITO - ATRAS DA SHOCK CASA SHOW;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;fevereiro;9;segunda-feira;ADULTO;22;NOTURNO
LATROCINIO;21:00;PAJUÇARA;R DR PEDRO LOPES CARDOSO VIA PUBLICA VP;MASCULINO;PARDA;37;PROFESSOR;SUPERIOR;ARMA DE FOGO;janeiro;12;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;18:00;PAJUÇARA;R SANTO ANTONIO ;MASCULINO;NEGRA;32;POLICIAL MILITAR;SUPERIOR;ARMA DE FOGO;setembro;26;sábado;ADULTO;18;VESPERTINO
HOMICIDIO;22:00;PETRÓPOLIS;R MON SENHOR SEVERIANO ST;MASCULINO;BRANCA;24;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;31;sábado;ADULTO;22;NOTURNO
HOMICIDIO;06:36;PITIMBU;AV XAVANTES;MASCULINO;NEGRA;61;NI;NI;ARMA DE FOGO;junho;14;domingo;IDOSO;7;MATUTINO
HOMICIDIO;19:33;PLANALTO;COMUNIDADE OITO DE MARCO, CONJ SANTA CLARA;MASCULINO;NEGRA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;22;quarta-feira;ADOLESCENTE;20;NOTURNO
HOMICIDIO;22:25;PLANALTO;R INDOMAR;MASCULINO;PARDA;27;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;julho;10;sexta-feira;ADULTO;22;NOTURNO
HOMICIDIO;06:36;PLANALTO;R MANOEL ALVES DE ASSIS, 182;MASCULINO;PARDA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;20;sexta-feira;ADULTO;7;MATUTINO
HOMICIDIO;12:00;PLANALTO;R MONTE CELESTE;MASCULINO;PARDA;26;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;18;domingo;ADULTO;12;MATUTINO
HOMICIDIO;15:22;PLANALTO;R PARACATI;MASCULINO;NEGRA;22;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;11;segunda-feira;ADULTO;15;VESPERTINO
HOMICIDIO;20:23;PLANALTO;R PROFESSOR COUTINHO, CONDOMINIO VIVENDAS DR;FEMININO;PARDA;24;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;10;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;21:00;PLANALTO;R RAINHA DO MAR VP;MASCULINO;NEGRA;22;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;4;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;19:00;PLANALTO;TV SAO CRISTOVAO;MASCULINO;NEGRA;23;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;17;segunda-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;NI;PLANALTO;TV SANTA ANGELICA;MASCULINO;NEGRA;39;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA BRANCA;outubro;11;domingo;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;11:23;PLANALTO;NI;MASCULINO;PARDA;27;MOTOBOY;ENSINO MEDIO COMPLETO;ARMA DE FOGO;abril;13;segunda-feira;ADULTO;11;MATUTINO
LATROCINIO;19:00;PLANALTO;R LUIZ MARANHAO, LENIGRADO;MASCULINO;NEGRA;19;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;11;domingo;ADULTO;19;NOTURNO
HOMICIDIO;18:20;PLANALTO;R MONTE REI;MASCULINO;PARDA;27;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;dezembro;9;quarta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;06:21;PLANALTO;R PROFESSOR COUTINHO, CONDOMINIO VIVENDAS DR;MASCULINO;PARDA;40;MOTOBOY;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;10;terça-feira;ADULTO;6;MADRUGADA
LATROCINIO;19:30;PLANALTO;R RAINHA DO MAR EM FRENTE AO N° 25;MASCULINO;BRANCA;34;MOTORISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;17;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;22:49;PLANALTO;R: RAINHA DO MAR, Nº 30 - A;MASCULINO;BRANCA;47;PORTEIRO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;abril;20;segunda-feira;ADULTO;23;NOTURNO
HOMICIDIO;06:00;PLANALTO;R MIRAMANGUE;MASCULINO;NEGRA;19;NI;NI;ARMA BRANCA;outubro;1;quinta-feira;ADULTO;6;MADRUGADA
