TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
HOMICIDIO;09:26;PAJUÇARA;RUA NAO DETERMINADA;MASCULINO;PARDA;28;ALMOXARIFE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;24;terça-feira;ADULTO;9;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;07:20;PAJUÇARA;SHOCK CASA SHOW ;MASCULINO;NEGRA;21;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;abril;17;domingo;ADULTO;7;MATUTINO
HOMICIDIO;13:31;PAJUÇARA;TV SAO SEBASTIAO, 12A, LOT NOVA REPUBLICA;MASCULINO;NEGRA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;8;domingo;ADOLESCENTE;14;VESPERTINO
HOMICIDIO;01:30;PAJUÇARA;RUA MARQUES DE ABRANTES - BAR DO JUNIOR;MASCULINO;PARDA;37;ESTOQUISTA;ENSINO MEDIO COMPLETO;ESPANCAMENTO;setembro;15;quinta-feira;ADULTO;2;MADRUGADA
HOMICIDIO;21:36;PAJUÇARA;RUA REIS MAGOS - EM FRENTE AO Nº 160;MASCULINO;PARDA;28;NI;NI;ARMA BRANCA;novembro;29;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;21:18;PAJUÇARA;RUA VISCONDE DE OURO PRETO Nº 88;MASCULINO;PARDA;37;DESEMPREGADO;NI;ARMA BRANCA;novembro;16;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;21:15;PAJUÇARA;AV CASTELO BRANCO, LOT NOVA REPUBLICA;MASCULINO;NEGRA;33;SEM PROFISSAO;NI;ARMA DE FOGO;fevereiro;29;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;20:00;PAJUÇARA;LOT NOVA REPUBLICA, PROX AO BAR DO VAQUEIRO;MASCULINO;NEGRA;51;FEIRANTE;NI;ARMA DE FOGO;junho;14;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;10:03;PAJUÇARA;R DOS IMIGRANTES;MASCULINO;PARDA;26;DESOCUPADO(A);NI;ARMA DE FOGO;março;28;segunda-feira;ADULTO;10;MATUTINO
HOMICIDIO;00:58;PAJUÇARA;R MARIA GENI COSTA, PARQUE FLORESTA;FEMININO;PARDA;26;DESOCUPADO(A);NI;ARMA DE FOGO;janeiro;10;domingo;ADULTO;1;NOTURNO
HOMICIDIO;19:28;PAJUÇARA;R SAN MARINHO ;MASCULINO;NEGRA;24;DESEMPREGADO;NI;ARMA DE FOGO;maio;23;segunda-feira;ADULTO;19;NOTURNO
HOMICIDIO;12:00;PAJUÇARA;RUA CAMPOS SALES;MASCULINO;PARDA;30;DESEMPREGADO;NI;ARMA DE FOGO;julho;13;quarta-feira;ADULTO;12;MATUTINO
HOMICIDIO;21:44;PAJUÇARA;RUA DA GAROUPA, 114, PARQUE DAS DUNAS;MASCULINO;NEGRA;20;NI;NI;ARMA DE FOGO;junho;18;sábado;ADULTO;22;NOTURNO
HOMICIDIO;01:00;PAJUÇARA;RUA DA VIOLA,EM FRENTE A CASA DE Nº 54;MASCULINO;PARDA;24;SEM PROFISSAO;NI;ARMA DE FOGO;julho;8;sexta-feira;ADULTO;1;NOTURNO
HOMICIDIO;19:02;PAJUÇARA;RUA JOSEVALDO GOMES, EM FRENTE 385 ;MASCULINO;PARDA;28;NI;NI;ARMA DE FOGO;julho;24;domingo;ADULTO;19;NOTURNO
HOMICIDIO;15:30;PAJUÇARA;RUA JOSIVALDO GOMES , EM FRENTE AO NUMERAL 66;MASCULINO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;agosto;6;sábado;ADULTO;16;VESPERTINO
HOMICIDIO;09:05;PAJUÇARA;RUA MANIACU, 133, ALVORADA IV;MASCULINO;PARDA;23;SEM PROFISSAO;NI;ARMA DE FOGO;abril;21;quinta-feira;ADULTO;9;MATUTINO
HOMICIDIO;18:30;PAJUÇARA;RUA MISSÃO DE CRISTO ;MASCULINO;PARDA;51;SEM PROFISSAO;NI;ARMA DE FOGO;agosto;21;domingo;ADULTO;19;NOTURNO
HOMICIDIO;20:22;PAJUÇARA;RUA SANTA CATARINA DE SENA - EM FRENTE AO Nº 639 PARQUE FLORESTA;MASCULINO;PARDA;23;APOSENTADO(A);NI;ARMA DE FOGO;setembro;11;domingo;ADULTO;20;NOTURNO
HOMICIDIO;14:00;PAJUÇARA;RUA SANTO ANTONIO ,233;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;outubro;17;segunda-feira;ADULTO;14;VESPERTINO
HOMICIDIO;18:02;PAJUÇARA;RUA SAO JORGE, S/N;MASCULINO;NEGRA;18;PESCADOR;NI;ARMA DE FOGO;maio;20;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;07:55;PAJUÇARA;RUA ULISSES GUIMARAES;MASCULINO;PARDA;14;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;maio;29;domingo;ADOLESCENTE;8;MATUTINO
HOMICIDIO;15:37;PAJUÇARA;TV MAESTRO EDSON CORREIA - EM FRENTE AO Nº 30;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;setembro;1;quinta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;21:05;PAJUÇARA;TV SANTA CATARINA DE SENA, LOT PARQUE FLORESTA;MASCULINO;PARDA;28;DESOCUPADO(A);NI;ARMA DE FOGO;janeiro;27;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;23:25;PAJUÇARA;TV SÃO FRANCISCO COM AV POMPEIA - ACADEMIA IRON MAN;MASCULINO;PARDA;17;DESOCUPADO(A);NI;ARMA DE FOGO;outubro;17;segunda-feira;ADOLESCENTE;23;NOTURNO
HOMICIDIO;17:44;PAJUÇARA;RUA IMIGRANTES -MORRO DO JACATA;MASCULINO;PARDA;16;NI;NI;ESPANCAMENTO;novembro;24;quinta-feira;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;11:27;PAJUÇARA;R JOAO LEAO FERNANDES, 597, NOVO HORIZONTE;MASCULINO;PARDA;21;DESEMPREGADO;NI;NAO IDENTIFICADO;março;23;quarta-feira;ADULTO;11;MATUTINO
HOMICIDIO;20:00;PAJUÇARA;RUA SANTA CATARINA DE SENA;MASCULINO;PARDA;26;ARTESAO;SUPERIOR;ARMA DE FOGO;dezembro;18;domingo;ADULTO;20;NOTURNO
HOMICIDIO;00:14;PETRÓPOLIS;RUA JOAQUIM CABRAL, 145;MASCULINO;PARDA;41;CALCETEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;2;segunda-feira;ADULTO;0;NOTURNO
HOMICIDIO;20:00;PETRÓPOLIS;R TRAIRI;MASCULINO;PARDA;34;COMERCIANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;abril;13;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;10:30;PETRÓPOLIS;AV DEODORO - PROXIMO A 96 FM;MASCULINO;PARDA;18;NI;NI;ARMA DE FOGO;outubro;11;terça-feira;ADULTO;11;MATUTINO
INFANTICIDIO;06:20;PETRÓPOLIS;R TEOFILO BRANDAO;FEMININO;BRANCA;0;FETO;NI;NAO IDENTIFICADO;janeiro;18;segunda-feira;CRIANÇA;6;MADRUGADA
HOMICIDIO;18:27;PITIMBU;R DO CARVALHO, CIDADE SATELITE;MASCULINO;PARDA;38;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;29;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;11:51;PITIMBU;R PINTOR RODOLFO DE AMOEDO;MASCULINO;PARDA;26;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;14;segunda-feira;ADULTO;12;MATUTINO
LATROCINIO;22:18;PITIMBU;AV DOS CARAPOS - EM FRENTE AO COND VITTA;MASCULINO;PARDA;55;EMPRESARIO;NI;ARMA DE FOGO;novembro;29;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;06:24;PITIMBU;R LARGO DA PEDRA;MASCULINO;PARDA;19;DESOCUPADO(A);NI;ARMA DE FOGO;março;28;segunda-feira;ADULTO;6;MADRUGADA
HOMICIDIO;17:42;PITIMBU;RUA SERRA DA JUREMA;MASCULINO;PARDA;13;ESTUDANTE;NI;ARMA DE FOGO;dezembro;4;domingo;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;17:42;PITIMBU;RUA SERRA DA JUREMA;MASCULINO;PARDA;29;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;dezembro;4;domingo;ADULTO;18;VESPERTINO
HOMICIDIO;21:18;PITIMBU;TV XAVANTES, CIDADE SATELITE;MASCULINO;BRANCA;38;POLICIAL CIVIL;SUPERIOR;ARMA DE FOGO;fevereiro;3;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;19:30;PLANALTO;AV MONTE REY , 318;MASCULINO;PARDA;30;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;6;quinta-feira;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;14:45;PLANALTO;R FRANCISCA CAMPOS, 2020, COND VIVENDAS;MASCULINO;NEGRA;25;BISCATEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;17;domingo;ADULTO;15;VESPERTINO
HOMICIDIO;20:39;PLANALTO;R MARANATA - LENIGRADO;MASCULINO;PARDA;23;GARI;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;23;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;05:49;PLANALTO;R SAO DOMINGOS, CONJ SANTA CLARA;MASCULINO;NEGRA;24;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;3;quarta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;07:14;PLANALTO;R VICENTE MARTINS FERNANDES S/N;MASCULINO;PARDA;27;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;6;quarta-feira;ADULTO;7;MATUTINO
HOMICIDIO;11:23;PLANALTO;RUA MIRASSOL;MASCULINO;PARDA;28;CARROCEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;9;segunda-feira;ADULTO;11;MATUTINO
HOMICIDIO;19:00;PLANALTO;TV SANTO ONOFRE Nº 17;FEMININO;PARDA;26;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;15;terça-feira;ADULTO;19;NOTURNO
HOMICIDIO;12:43;PLANALTO;RUA PARACATI ;MASCULINO;PARDA;22;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ESPANCAMENTO;agosto;18;quinta-feira;ADULTO;13;VESPERTINO
HOMICIDIO;21:29;PLANALTO;RUA DOM ANTONIO DE ALMEIDA LUSTOZA;MASCULINO;NEGRA;18;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;27;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;16:13;PLANALTO;RUA PROF ANTONIO TRIGUEIRO, PROX AO MORRO;MASCULINO;PARDA;26;SEGURANCA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;3;domingo;ADULTO;16;VESPERTINO
HOMICIDIO;19:33;PLANALTO;RUA DA GLORIA;MASCULINO;PARDA;37;MECANICO(A);ENSINO MEDIO COMPLETO;PEDRADA;setembro;18;domingo;ADULTO;20;NOTURNO
HOMICIDIO;04:00;PLANALTO;R FRANCISCO CANINDE DA SILVA;MASCULINO;PARDA;32;DESEMPREGADO;NI;ARMA BRANCA;maio;18;quarta-feira;ADULTO;4;MADRUGADA
FEMINICIDIO;12:44;PLANALTO;RUA ABREULANDIA;FEMININO;PARDA;35;DESEMPREGADO;NI;ARMA BRANCA;maio;13;sexta-feira;ADULTO;13;VESPERTINO
HOMICIDIO;19:00;PLANALTO;2 TV PARACATI , 23;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;outubro;1;sábado;ADULTO;19;NOTURNO
HOMICIDIO;19:51;PLANALTO;AV MIRAMANGUE;FEMININO;PARDA;27;NI;NI;ARMA DE FOGO;outubro;15;sábado;ADULTO;20;NOTURNO
HOMICIDIO;00:05;PLANALTO;R FERRO CARDOSO, 1985 BLOCO A1, COND VIVEDOS;MASCULINO;PARDA;36;DESEMPREGADO;NI;ARMA DE FOGO;março;28;segunda-feira;ADULTO;0;NOTURNO
HOMICIDIO;21:00;PLANALTO;R FRANCISCA CAMPO, LENINGRADO (EM FRENTE AO CONDOMINIO VIVENDAS);MASCULINO;NEGRA;20;DESOCUPADO(A);NI;ARMA DE FOGO;janeiro;9;sábado;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;08:15;PLANALTO;RUA LUIZ FELIPE DE OLIVEIRA;FEMININO;PARDA;14;NI;NI;ARMA DE FOGO;novembro;21;segunda-feira;ADOLESCENTE;8;MATUTINO
HOMICIDIO;16:30;PLANALTO;RUA MARANATA COM JOAO HELIO;MASCULINO;PARDA;27;NI;NI;ARMA DE FOGO;outubro;25;terça-feira;ADULTO;17;VESPERTINO
HOMICIDIO;13:30;PLANALTO;RUA PROF COUTINHO Nº 1920;MASCULINO;PARDA;25;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;12;segunda-feira;ADULTO;14;VESPERTINO
HOMICIDIO;11:30;PLANALTO;RUA SANTA JUDITE ;MASCULINO;PARDA;20;DESOCUPADO(A);NI;ARMA DE FOGO;agosto;29;segunda-feira;ADULTO;12;MATUTINO
HOMICIDIO;22:36;PLANALTO;RUA SANTO ONOFRE - EM FRENTE AO N º 1532 B;MASCULINO;PARDA;16;NI;NI;ARMA DE FOGO;novembro;26;sábado;ADOLESCENTE;23;NOTURNO
HOMICIDIO;05:53;PLANALTO;RUA TIAGO QUEIROZ, CERCA DA MARINHA;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;junho;3;sexta-feira;ADULTO;6;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;14:00;PLANALTO;TV BELO HORIZONTE , 17 LENIGRADO;MASCULINO;NI;21;NI;NI;ARMA DE FOGO;agosto;2;terça-feira;ADULTO;14;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;19:40;PLANALTO;TV JARDIM VERDE N º 24;MASCULINO;PARDA;30;NI;NI;ARMA DE FOGO;dezembro;6;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;21:20;PLANALTO;TV NOSSA SRA DA APARECIDA , EM FRENTE A CASA Nº 49;MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;setembro;12;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;15:30;PLANALTO;TV POMPEIA - EM FRENTE AO Nº 38 DENTRO DE UM MERCADINHO;MASCULINO;PARDA;22;SEM PROFISSAO;NI;ARMA DE FOGO;agosto;17;quarta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;19:00;PLANALTO;TV SANTO ONOFRE Nº 17;MASCULINO;PARDA;14;NI;NI;ARMA DE FOGO;novembro;15;terça-feira;ADOLESCENTE;19;NOTURNO
HOMICIDIO;19:00;PLANALTO;TV SANTO ONOFRE Nº 17;MASCULINO;PARDA;21;NI;NI;ARMA DE FOGO;novembro;15;terça-feira;ADULTO;19;NOTURNO
HOMICIDIO;20:42;PLANALTO;TV SILVEIRA;MASCULINO;PARDA;28;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;17;sábado;ADULTO;21;NOTURNO
HOMICIDIO;09:14;PLANALTO;TV. SÃO GREGORIO COM RUA MIRASSOL;MASCULINO;PARDA;29;SEM PROFISSAO;NI;ARMA DE FOGO;julho;8;sexta-feira;ADULTO;9;MATUTINO
HOMICIDIO;19:33;PLANALTO;RUA DA BOA ESPERANCA, 72;MASCULINO;NEGRA;59;ESTUDANTE D;SUPERIOR;ARMA DE FOGO;junho;15;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;17:00;PONTA NEGRA;TV PRAIA DOS REIS , 10;MASCULINO;PARDA;47;AMBULANTE;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;9;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;06:30;PONTA NEGRA;RUA SANTO EUZEBIO COM AFONSO MAGALHAES;MASCULINO;PARDA;16;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;21;quinta-feira;ADOLESCENTE;7;MATUTINO
HOMICIDIO;21:30;PONTA NEGRA;R DO CURRUPIO, EM FRENTE AO Nº 190;MASCULINO;NEGRA;26;DESEMPREGADO;NI;ARMA DE FOGO;maio;22;domingo;ADULTO;22;NOTURNO
HOMICIDIO;23:30;PONTA NEGRA;RUA AFONSO MAGALHAES;MASCULINO;PARDA;31;SEM PROFISSAO;NI;ARMA DE FOGO;outubro;7;sexta-feira;ADULTO;24;NOTURNO
HOMICIDIO;15:20;PONTA NEGRA;AV. ENGENHEIRO ROBERTO FREIRE EM FRENTE A FEIRA DE ARTESANATO;MASCULINO;PARDA;57;EMPRESARIO(A);SUPERIOR;ARMA DE FOGO;junho;7;terça-feira;ADULTO;15;VESPERTINO
HOMICIDIO;17:00;PONTA NEGRA;R AFONSO MAGALHAES, VILA DE PONTA NEGRA (BAR DO PEDRAO);MASCULINO;BRANCA;70;POLICIAL MILITAR APOSENTADO;SUPERIOR;ARMA DE FOGO;janeiro;6;quarta-feira;IDOSO;17;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;10:10;POTENGI;AV MARANGUAPE - PROXIMO AO FORUM;MASCULINO;PARDA;19;BISCATEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;17;sábado;ADULTO;10;MATUTINO
HOMICIDIO;17:40;POTENGI;AV TANCREDO NEVES;MASCULINO;NEGRA;35;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;8;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;22:21;POTENGI;R APUCARANA, EM FRENTE AO Nº41, CJ SANTAREM;MASCULINO;PARDA;27;JARDINEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;23;sábado;ADULTO;22;NOTURNO
HOMICIDIO;19:05;POTENGI;RUA MARIA JOSE DE LIRA , CONJ. PANATIS II ;MASCULINO;PARDA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;8;segunda-feira;ADULTO;19;NOTURNO
HOMICIDIO;21:02;POTENGI;RUA SANTA CLARA, EM FRENTE AO N° 146;MASCULINO;BRANCA;19;ENTREGADOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;17;sexta-feira;ADULTO;21;NOTURNO
LATROCINIO;16:42;POTENGI;AV ITAPETINGA;FEMININO;BRANCA;19;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;20;quarta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;18:30;POTENGI;AV RIO DOCE ;MASCULINO;PARDA;21;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;24;sábado;ADULTO;19;NOTURNO
HOMICIDIO;01:39;POTENGI;BAR DO TOINHO, AV. GOVERNADOR MELO DE SOUZA, SANTAREM;MASCULINO;NEGRA;20;PIZZAIOLO;ENSINO MEDIO COMPLETO;ARMA DE FOGO;junho;5;domingo;ADULTO;2;MADRUGADA
HOMICIDIO;22:39;POTENGI;R ALCANTARA, PANATIS;MASCULINO;NEGRA;21;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;23;sábado;ADULTO;23;NOTURNO
HOMICIDIO;01:22;POTENGI;R CAMPO MAIOR, PROXIMO A R LIMOEIRO DO NORTE, PANATIS;MASCULINO;NEGRA;24;EMBALADOR;ENSINO MEDIO COMPLETO;ARMA DE FOGO;março;18;sexta-feira;ADULTO;1;NOTURNO
HOMICIDIO;05:09;POTENGI;R DR JOAO MEDEIROS FILHO, PANATIS;MASCULINO;PARDA;28;AUXILIAR DE COZINHA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;fevereiro;8;segunda-feira;ADULTO;5;MADRUGADA
HOMICIDIO;19:28;POTENGI;R GOVERNADOR ANTONIO MELO DE SOUZA;MASCULINO;NEGRA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;5;terça-feira;ADOLESCENTE;19;NOTURNO
HOMICIDIO;18:34;POTENGI;R RIO SALGADO;MASCULINO;PARDA;35;DESPACHANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;16;segunda-feira;ADULTO;19;NOTURNO
HOMICIDIO;09:36;POTENGI;RUA JEQUIRICA E ITAPITANGA -FEIRA LIVRE CONJ. SANTA CATARINA;MASCULINO;PARDA;17;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;outubro;8;sábado;ADOLESCENTE;10;MATUTINO
HOMICIDIO;06:43;POTENGI;ISOLAMENTO A CELA 2 - PAVILHAO DA CADEIA PUBLICA DE NATAL: RAIMUNDO NONATO, AV ITAPETINGA, S/N;MASCULINO;NEGRA;38;DETENTO;NI;ARMA BRANCA;maio;2;segunda-feira;ADULTO;7;MATUTINO
HOMICIDIO;23:30;POTENGI;2 TV SERRA DO ARAGUAIA , 186;MASCULINO;PARDA;26;GARÇON;NI;ARMA DE FOGO;setembro;14;quarta-feira;ADULTO;24;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;12:20;POTENGI;ALTO DA TORRE;MASCULINO;PARDA;23;FEIRANTE;NI;ARMA DE FOGO;junho;21;terça-feira;ADULTO;12;MATUTINO
HOMICIDIO;11:32;POTENGI;AV JOÃO MEDEIROS FILHO - PRÓXIMO A NORTE CASA SHOW;MASCULINO;PARDA;32;DESEMPREGADO;NI;ARMA DE FOGO;junho;19;domingo;ADULTO;12;MATUTINO
HOMICIDIO;19:50;POTENGI;AV NOVA RUSSAS ESQ AV GUADALUPE, PANATIS III;MASCULINO;NEGRA;30;DESEMPREGADO;NI;ARMA DE FOGO;abril;28;quinta-feira;ADULTO;20;NOTURNO
HOMICIDIO;09:39;POTENGI;AV POMPEIA - EM FRENTE AO 2075;MASCULINO;PARDA;28;TECNICO EM REFRIGERAÇÃO;NI;ARMA DE FOGO;outubro;14;sexta-feira;ADULTO;10;MATUTINO
HOMICIDIO;22:45;POTENGI;AV. ITAPETINGA;MASCULINO;PARDA;40;NI;NI;ARMA DE FOGO;maio;11;quarta-feira;ADULTO;23;NOTURNO
HOMICIDIO;10:03;POTENGI;RUA BACAJUS - ENCONTRADO PROXIMO A LAGOA DE CAPITAÇÃO DO CONJ. PANATIS;MASCULINO;PARDA;43;NI;NI;ARMA DE FOGO;setembro;1;quinta-feira;ADULTO;10;MATUTINO
HOMICIDIO;13:00;POTENGI;RUA CEL JOSE REVOREDO;MASCULINO;PARDA;27;SEM PROFISSAO;NI;ARMA DE FOGO;novembro;13;domingo;ADULTO;13;VESPERTINO
HOMICIDIO;07:20;POTENGI;RUA MANGABEIRA , CONJ PANORAMA;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;julho;20;quarta-feira;ADULTO;7;MATUTINO
HOMICIDIO;07:31;POTENGI;TV NASCIMENTO, EM FRENTE AO Nº4, CJ SOLEDADE;MASCULINO;PARDA;25;FEIRANTE;NI;ARMA DE FOGO;janeiro;25;segunda-feira;ADULTO;8;MATUTINO
HOMICIDIO;07:16;POTENGI;CADEIA PUBLICA DE NATAL: RAIMUNDO NONATO, AV ITAPETINGA, S/N;MASCULINO;NEGRA;21;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;março;22;terça-feira;ADULTO;7;MATUTINO
HOMICIDIO;05:30;POTENGI;COMPLEXO PENAL JOAO CHAVES, AV ITAPETINGA;MASCULINO;NEGRA;24;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;maio;1;domingo;ADULTO;6;MADRUGADA
HOMICIDIO;22:11;POTENGI;R SANTA INES - ATRAS DA SHOCK CASA SHOW;MASCULINO;NEGRA;41;GERENTE ADMINISTRATIVO;SUPERIOR;ARMA DE FOGO;abril;1;sexta-feira;ADULTO;22;NOTURNO
HOMICIDIO;18:50;PRAIA DO MEIO;RUA PROF JOSE MELQUIADES, 20;MASCULINO;PARDA;45;VENDEDOR DE LOJA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;31;terça-feira;ADULTO;19;NOTURNO
HOMICIDIO;13:50;PRAIA DO MEIO;BARRACA DO GRAFITE;MASCULINO;BRANCA;19;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;14;domingo;ADULTO;14;VESPERTINO
HOMICIDIO;19:03;PRAIA DO MEIO;BECO DO VIETNA - BRASILIA TEIMOSA;MASCULINO;PARDA;18;SEM PROFISSAO;NI;ARMA DE FOGO;junho;10;sexta-feira;ADULTO;19;NOTURNO
HOMICIDIO;14:00;PRAIA DO MEIO;RUA 25 DE DEZEMBRO;MASCULINO;PARDA;38;NI;NI;ARMA DE FOGO;dezembro;28;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;20:36;QUINTAS;ENCONTRADO NA RUA DOS BANDEIRANTES, FAVELA DO JAPAO;MASCULINO;NEGRA;18;AUXILIAR DE PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;27;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;00:00;QUINTAS;RUA FELIZARDO MOURA ,S/N;MASCULINO;PARDA;25;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;julho;10;domingo;ADULTO;0;NOTURNO
HOMICIDIO;20:40;QUINTAS;RUA SANTA HELENA - FAVELA DO JAPAO;MASCULINO;PARDA;18;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;9;sexta-feira;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;13:00;QUINTAS;TV GUANABARA;MASCULINO;PARDA;33;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;15;sexta-feira;ADULTO;13;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;18:30;QUINTAS;RUA SAMPAIO CORREIA;MASCULINO;PARDA;27;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;agosto;28;domingo;ADULTO;19;NOTURNO
HOMICIDIO;20:15;QUINTAS;TV NAPOLEAO LAUREANO;MASCULINO;NEGRA;24;MARCHANTE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;24;domingo;ADULTO;20;NOTURNO
HOMICIDIO;19:59;QUINTAS;3ª TRAVESSA SANTA HELENA, NOVO HORIZONTE;MASCULINO;PARDA;17;SEM PROFISSAO;NI;ARMA DE FOGO;julho;2;sábado;ADOLESCENTE;20;NOTURNO
HOMICIDIO;20:00;QUINTAS;4º TV GUANABARA N º 15 - EM FRENTE A SUA RESIDENCIA;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;dezembro;19;segunda-feira;ADULTO;20;NOTURNO
HOMICIDIO;10:57;QUINTAS;AV BERNARDO VIEIRA;MASCULINO;PARDA;32;NI;NI;ARMA DE FOGO;novembro;6;domingo;ADULTO;11;MATUTINO
